"DateTime","Last Month","This Month"
"2020-01-20 21:00:00",1.27,0.69
"2020-01-20 22:00:00",1.27,0.55
"2020-01-20 23:00:00",1.22,0.52
"2020-01-21 00:00:00",0.73,0.63
"2020-01-21 01:00:00",0.66,0.56
"2020-01-21 02:00:00",0.68,0.52
"2020-01-21 03:00:00",0.77,0.65
"2020-01-21 04:00:00",0.65,0.56
"2020-01-21 05:00:00",1.27,1.4
"2020-01-21 06:00:00",1.61,1.36
"2020-01-21 07:00:00",0.84,0.69
"2020-01-21 08:00:00",0.89,1.45
"2020-01-21 09:00:00",3.86,1.05
"2020-01-21 10:00:00",2.75,0.56
"2020-01-21 11:00:00",1.29,1.1
"2020-01-21 12:00:00",0.61,0.73
"2020-01-21 13:00:00",1.01,0.53
"2020-01-21 14:00:00",2.16,0.49
"2020-01-21 15:00:00",1.28,0.59
"2020-01-21 16:00:00",1.11,0.64
"2020-01-21 17:00:00",2.17,0.9
"2020-01-21 18:00:00",3.02,1.16
"2020-01-21 19:00:00",2.87,1.16
"2020-01-21 20:00:00",1.49,1.24
"2020-01-21 21:00:00",0.93,0.98
"2020-01-21 22:00:00",0.84,2.01
"2020-01-21 23:00:00",1.08,0.73
"2020-01-22 00:00:00",0.65,0.59
"2020-01-22 01:00:00",0.62,0.56
"2020-01-22 02:00:00",0.71,0.67
"2020-01-22 03:00:00",0.75,0.56
"2020-01-22 04:00:00",0.67,0.58
"2020-01-22 05:00:00",0.7,1.35
"2020-01-22 06:00:00",0.65,0.67
"2020-01-22 07:00:00",0.68,0.69
"2020-01-22 08:00:00",1.62,1.34
"2020-01-22 09:00:00",1.89,0.64
"2020-01-22 10:00:00",1.07,0.59
"2020-01-22 11:00:00",0.58,1.26
"2020-01-22 12:00:00",0.57,1.07
"2020-01-22 13:00:00",0.59,0.62
"2020-01-22 14:00:00",0.54,0.62
"2020-01-22 15:00:00",0.96,0.95
"2020-01-22 16:00:00",1.01,1.57
"2020-01-22 17:00:00",1.5,0.98
"2020-01-22 18:00:00",1.47,1.54
"2020-01-22 19:00:00",2.02,1.48
"2020-01-22 20:00:00",3.64,0.9
"2020-01-22 21:00:00",3.57,0.67
"2020-01-22 22:00:00",1.68,0.68
"2020-01-22 23:00:00",0.7,0.67
"2020-01-23 00:00:00",0.81,0.59
"2020-01-23 01:00:00",0.9,0.67
